date,Open,High,Low,Close,Volume,stock_code,stock_name,日收益率,MA5_SMA,MA10_SMA,MA5_EMA,MA10_EMA,Volume_MA5,Volume_MA10
2026/2/27,71.4,73.71,71.4,73.1,49005079,2460,赣锋锂业,0.329399,70.72,68.202,71.1211,69.6603,50642297,41219389
2026/3/2,72.73,73.17,69.74,71.94,51981939,2460,赣锋锂业,-1.586867,71.844,68.921,71.394,70.0748,56232420,41616324
2026/3/3,70.86,72.08,67.1,67.27,61305559,2460,赣锋锂业,-6.491521,71.3,69.131,70.0194,69.5649,57853771,44733853
2026/3/4,66.18,69.18,65.91,66.89,39633952,2460,赣锋锂业,-0.564888,70.412,69.317,68.9762,69.0785,54949441,46700982
2026/3/5,68.38,68.99,66.6,67.12,31847806,2460,赣锋锂业,0.343848,69.264,69.364,68.3575,68.7224,46754867,46444295
2026/3/6,66.68,67.68,65.71,65.89,34489212,2460,赣锋锂业,-1.832539,67.822,69.271,67.535,68.2074,43851694,47246995
2026/3/9,64,67.8,63.01,67.76,48554692,2460,赣锋锂业,2.838063,66.986,69.415,67.61,68.1261,43166244,49699332
2026/3/10,68.8,69.65,68.18,69.02,32195974,2460,赣锋锂业,1.859504,67.336,69.318,68.08,68.2886,37344327,47599049
2026/3/11,68.33,70.79,68,70.17,43864382,2460,赣锋锂业,1.666184,67.992,69.202,68.7767,68.6307,38190413,46569927
2026/3/12,69.75,70.1,68.31,69.5,30207883,2460,赣锋锂业,-0.954824,68.468,68.866,69.0178,68.7887,37862429,42308648
2026/3/13,70.19,72.68,69.7,70.03,53703706,2460,赣锋锂业,0.76259,69.296,68.559,69.3552,69.0144,41705327,42778510
2026/3/16,69.83,70.7,68,70.6,40225041,2460,赣锋锂业,0.813937,69.864,68.425,69.7701,69.3027,40039397,41602821
2026/3/17,70.6,71.33,68.4,68.49,30891743,2460,赣锋锂业,-2.988669,69.758,68.547,69.3434,69.1549,39778551,38561439
2026/3/18,68.49,68.77,65.54,66.65,37943935,2460,赣锋锂业,-2.686524,69.054,68.523,68.4456,68.6995,38594462,38392437
2026/3/19,65.45,66.4,63.13,63.44,44212738,2460,赣锋锂业,-4.816204,67.842,68.155,66.7771,67.7432,41395433,39628931
2026/3/20,64.5,69.78,63.26,67.43,87925819,2460,赣锋锂业,6.289407,67.322,68.309,66.9947,67.6863,48239855,44972591
2026/3/23,66.4,69.99,66.33,67.58,71722870,2460,赣锋锂业,0.222453,66.718,68.291,67.1898,67.667,54539421,47289409
2026/3/24,68.92,69.55,65.58,69.21,60236242,2460,赣锋锂业,2.411956,66.862,68.31,67.8632,67.9475,60408321,50093436
2026/3/25,70.55,71.38,68.61,70.63,63304331,2460,赣锋锂业,2.051727,67.658,68.356,68.7855,68.4352,65480400,52037431
2026/3/26,70.37,73.77,70.01,72.43,76640707,2460,赣锋锂业,2.548492,69.456,68.649,70.0003,69.1616,71965994,56680713
2026/3/27,71.49,79.67,71.49,79.67,131213302,2460,赣锋锂业,9.995858,71.904,69.613,73.2235,71.0722,80623490,64431673
2026/3/30,81,81.5,78,80.15,117570876,2460,赣锋锂业,0.602485,74.418,70.568,75.5324,72.7227,89793092,72166256
2026/3/31,79.7,81,77.75,78.38,80925558,2460,赣锋锂业,-2.208359,76.252,71.557,76.4816,73.7513,93930955,77169638
2026/4/1,79.1,79.44,76.36,77.31,68943939,2460,赣锋锂业,-1.365144,77.588,72.623,76.7577,74.3983,95058876,80269638
2026/4/2,77.3,81.77,76.3,79.93,90877873,2460,赣锋锂业,3.388954,79.088,74.272,77.8151,75.4041,97906310,84936152
2026/4/3,79.94,82.19,78.8,79.75,62037071,2460,赣锋锂业,-0.225197,79.104,75.504,78.4601,76.1943,84071063,82347277
2026/4/7,80,81.16,78.2,78.96,48645036,2460,赣锋锂业,-0.990596,78.866,76.642,78.6267,76.6971,70285895,80039494
2026/4/8,77.82,82.81,77.51,82.01,81154987,2460,赣锋锂业,3.862715,79.592,77.922,79.7545,77.6631,70331781,82131368
2026/4/9,82.3,83.78,79.9,81.01,65194686,2460,赣锋锂业,-1.219363,80.332,78.96,80.173,78.2716,69581931,82320404
2026/4/10,81.74,86.99,81.25,83.98,104533440,2460,赣锋锂业,3.666214,81.142,80.115,81.442,79.3095,72313044,85109677
2026/4/13,83.84,86.3,83.01,84.38,101033007,2460,赣锋锂业,0.476304,82.068,80.586,82.4213,80.2314,80112231,82091647
2026/4/14,84.99,88.48,83.61,88.28,91572979,2460,赣锋锂业,4.621948,83.932,81.399,84.3742,81.6948,88697820,79491858
2026/4/15,87.5,87.8,81.84,82.17,114856135,2460,赣锋锂业,-6.92116,83.964,81.778,83.6395,81.7812,95438049,82884915
2026/4/16,83.33,86.7,82.36,85.6,85382271,2460,赣锋锂业,4.174273,84.882,82.607,84.293,82.4755,99475566,84528748
2026/4/17,85.46,87.98,83.25,84.06,92080855,2460,赣锋锂业,-1.799065,84.898,83.02,84.2153,82.7636,96985049,84649047
2026/4/20,83.59,84.21,81.38,82.71,64666315,2460,赣锋锂业,-1.605996,84.564,83.316,83.7135,82.7539,89711711,84911971
2026/4/21,83.8,85.74,81.61,83.36,78663138,2460,赣锋锂业,0.785878,83.58,83.756,83.5957,82.8641,87129743,87913781
2026/4/22,81.85,83.41,81.52,82.22,62537967,2460,赣锋锂业,-1.367562,83.59,83.777,83.1371,82.747,76666109,86052079
2026/4/23,82.25,82.5,79,79.88,63377908,2460,赣锋锂业,-2.846023,82.446,83.664,82.0514,82.2257,72265237,85870402
2026/4/24,79.95,86.26,79.87,84.99,97075458,2460,赣锋锂业,6.397096,82.632,83.765,83.0309,82.7283,73264157,85124603
2026/4/27,84,86.46,83.5,84.11,67507055,2460,赣锋锂业,-1.035416,82.912,83.738,83.3906,82.9795,73832305,81772008
